timestamp,url,page_type,attempt,method,acquisition_mode,http_status,content_type,elapsed_seconds,semantic_validation,challenge_detected,content_length,raw_html_sha256,rendered_dom_sha256,result
2026-07-31T00:52:52Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32918&returnto=9396,program_32918,1,httpx,direct_html,200,text/html; charset=UTF-8,0.226,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 5322, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 27, ""requirement_signal_count"": 3, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,49033,8745446a3532decbf2221f5cb6c39abe023d26261e63bcdac99f6d157aa308f7,,ok
2026-07-31T00:52:54Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32840&returnto=9396,program_32840,1,httpx,direct_html,200,text/html; charset=UTF-8,0.405,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 6736, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 43, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,55632,009656fbecbbed07682e0470b94a251a1623bb1e18830ee7569d6e83306334c8,,ok
2026-07-31T00:52:57Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31759&returnto=9396,program_31759,1,httpx,direct_html,200,text/html; charset=UTF-8,0.305,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 3367, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 4, ""requirement_signal_count"": 3, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,40342,a512598dae74f6efad35e9796c7606ce5a8db987c7a19d3e5eb7ab91e6dfc073,,ok
2026-07-31T00:52:58Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31765&returnto=9396,program_31765,1,httpx,challenge_page,202,text/html; charset=UTF-8,0.165,"{""kind"": ""program_page"", ""challenge_detected"": true, ""challenge_evidence"": [""script marker 'awswaf'"", ""script marker 'token.awswaf'""]}",1,2011,5b9b1bff8f74c95c533cd0f526c974ed5fc5b7f0bce1313648eeb5a38b84c0de,,challenge_page
2026-07-31T00:53:58Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31765&returnto=9396,program_31765,3,playwright,browser_rendered_dom,202,text/html; charset=UTF-8,57.142,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 3141, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 4, ""requirement_signal_count"": 4, ""program_title_present"": true, ""ok_reason"": ""title + requirement content"", ""expand_clicks"": 3}",0,135553,1cf268803c0b559afd71e113bf2da902778113991db4e8ac6140c7fdc463e3fc,0a131e5e91c4ec9845ee37d9db552d0eec53de71678f0dfd1379389bcbfde978,ok
2026-07-31T00:54:00Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31771&returnto=9396,program_31771,1,httpx,direct_html,200,text/html; charset=UTF-8,2.084,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 8741, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 42, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,63601,5fcee7c53a5a3fcda2169f4d37cc3be2840f3583a387d0c0b0ab85c0d8f60cb6,,ok
2026-07-31T00:54:01Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31776&returnto=9396,program_31776,1,httpx,direct_html,200,text/html; charset=UTF-8,0.429,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 3494, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 13, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,42560,e8edd28f86fe1fd37940e14ad05e6e9b6bb84ce5df0efa41487a003bfb14c5e0,,ok
2026-07-31T00:54:04Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32704&returnto=9396,program_32704,1,httpx,direct_html,200,text/html; charset=UTF-8,0.713,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 4383, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 21, ""requirement_signal_count"": 4, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,46686,d8004d43bf1bd0e9d0b633d63a1f36c44da3cecf411a7fab14136aad007069d7,,ok
2026-07-31T00:54:07Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32624&returnto=9396,program_32624,1,httpx,direct_html,200,text/html; charset=UTF-8,1.914,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 6476, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 2, ""course_code_count"": 27, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,55289,6ab146904d41ed0d63e9a0171698f2c96ae7f348ee0dbe6c1c9305e4d416bdea,,ok
2026-07-31T00:54:08Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31788&returnto=9396,program_31788,1,httpx,direct_html,200,text/html; charset=UTF-8,1.242,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 3857, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 5, ""requirement_signal_count"": 4, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,39285,a7b96dd9d5b43e1bb966e2c262d7b6c0c0a171affe305322882ebbcbc1be45a8,,ok
2026-07-31T00:54:10Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32437&returnto=9396,program_32437,1,httpx,direct_html,200,text/html; charset=UTF-8,0.449,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 6181, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 32, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,53334,929cc594057717bfb1569616d7000b133f84f6bc4e50f9db7adae2f5305e838d,,ok
2026-07-31T00:54:12Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31805&returnto=9396,program_31805,1,httpx,direct_html,200,text/html; charset=UTF-8,0.432,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 4369, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 5, ""requirement_signal_count"": 4, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,43969,e6add422e70f0fb500bb3c493c279ffaecc8c33cdb0c3ad2000a959b6e7a9c55,,ok
2026-07-31T00:54:14Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31806&returnto=9396,program_31806,1,httpx,direct_html,200,text/html; charset=UTF-8,0.257,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 4652, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 7, ""requirement_signal_count"": 3, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,46704,12d72d1306d677158cad1e84e53671c6596172b0a43a0dd2d592cfa1870b9fb4,,ok
2026-07-31T00:54:16Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31799&returnto=9396,program_31799,1,httpx,direct_html,200,text/html; charset=UTF-8,0.246,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 10110, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 51, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,64672,c688123fa1b80268fe11cbbfa1bfe562c1aa8142fbc3a50d70ab4848da327fe4,,ok
2026-07-31T00:54:19Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31804&returnto=9396,program_31804,1,httpx,direct_html,200,text/html; charset=UTF-8,0.38,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 13461, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 91, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,84322,17ac01e2f1d07e3fb5a8909fc47da203813c32deffb8767fa0102d0118d011ae,,ok
2026-07-31T00:54:21Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32958&returnto=9396,program_32958,1,httpx,direct_html,200,text/html; charset=UTF-8,0.392,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 6678, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 42, ""requirement_signal_count"": 4, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,56161,176b37c319a1508ab9f1abaa565fb3cd2c30a7424693d4ae51e8e58f57182af2,,ok
2026-07-31T00:54:23Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31571&returnto=9396,program_31571,1,httpx,direct_html,200,text/html; charset=UTF-8,0.464,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 5457, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 2, ""course_code_count"": 6, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,42929,87f6b3601fb0bf06372e875318552684bbd2be368b0c73a43472051c31aecf17,,ok
2026-07-31T00:54:25Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31810&returnto=9396,program_31810,1,httpx,direct_html,200,text/html; charset=UTF-8,0.388,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 5499, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 27, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,49748,ac0a9283a7a629604b5bb0410f7e812689d1722fa45492835669c0191e552cf7,,ok
2026-07-31T00:54:27Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32728&returnto=9396,program_32728,1,httpx,direct_html,200,text/html; charset=UTF-8,0.364,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 5914, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 36, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,50523,5b49ca7e769459665631c39e0b211f51815d5feaabb55142cbb989b4a0d6e2bb,,ok
2026-07-31T00:54:29Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32782&returnto=9396,program_32782,1,httpx,direct_html,200,text/html; charset=UTF-8,0.366,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 5679, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 40, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,51102,4c5771a11999f6c6b887091bc4c98eb270b376e5ff3720f9e373b6287bc81f36,,ok
2026-07-31T00:54:32Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32623&returnto=9396,program_32623,1,httpx,direct_html,200,text/html; charset=UTF-8,0.329,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 5787, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 10, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,44957,09b454b880962349064704e735646ccd847a38db8abf92f2c389a15b5c80202e,,ok
2026-07-31T00:54:34Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31939&returnto=9396,program_31939,1,httpx,direct_html,200,text/html; charset=UTF-8,0.349,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 9069, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 2, ""course_code_count"": 34, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,56320,0097d702d9142535306046a97e3e44c076232f61330ae15b93e30adc75edc7df,,ok
2026-07-31T00:54:35Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31758&returnto=9396,program_31758,1,httpx,direct_html,200,text/html; charset=UTF-8,0.253,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 4588, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 6, ""requirement_signal_count"": 3, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,47131,94339a2b7a7427314a047edc8edc6f27ca025669b51ff7be37f5b951db9f64e0,,ok
2026-07-31T00:54:39Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32569&returnto=9396,program_32569,1,httpx,direct_html,200,text/html; charset=UTF-8,1.746,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 4999, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 14, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,43916,b5a0be92c7c958f339aeb6c15ef22b87bf804d2b2b8b8b9a4cbdd1435081a008,,ok
2026-07-31T00:54:41Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32210&returnto=9396,program_32210,1,httpx,direct_html,200,text/html; charset=UTF-8,1.063,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 9397, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 2, ""course_code_count"": 48, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,66610,3a6df569b8a834b5e27163b2ae2bf40504ccb0b29d274f03ae03ed5503e5a5cd,,ok
2026-07-31T00:54:42Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31701&returnto=9396,program_31701,1,httpx,direct_html,200,text/html; charset=UTF-8,0.296,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 5701, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 7, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,43108,8e88085aa0ddab918b3f833c4691e9f234b57ba4b94a4e3f39be2470ae326306,,ok
2026-07-31T00:54:44Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32477&returnto=9396,program_32477,1,httpx,direct_html,200,text/html; charset=UTF-8,0.356,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 9083, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 50, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,66194,c8132e5986078d118043fdd0e6eb530f0312e499d120ca3d1fb372f879c0aa76,,ok
2026-07-31T00:54:47Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32209&returnto=9396,program_32209,1,httpx,direct_html,200,text/html; charset=UTF-8,0.301,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 8164, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 2, ""course_code_count"": 34, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,59474,20fc345c26bd3b8c872cfb497dcefc4ed473f7be357e96e3d10c537656277a23,,ok
2026-07-31T00:54:49Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31820&returnto=9396,program_31820,1,httpx,direct_html,200,text/html; charset=UTF-8,0.901,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 21760, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 186, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,130490,2c090819288b03b4478d2a51f8c87b79d753b8f32326cb7c09048cb216301a6a,,ok
2026-07-31T00:54:52Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31720&returnto=9396,program_31720,1,httpx,direct_html,200,text/html; charset=UTF-8,0.554,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 7445, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 31, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,56278,0457ee54907e1221d777cb92d37478737c646950b69c13c83d9c093121657060,,ok
2026-07-31T00:54:54Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31719&returnto=9396,program_31719,1,httpx,direct_html,200,text/html; charset=UTF-8,0.249,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 8110, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 40, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,60849,03d42cd01565a0a2d7e13083379a13260ad6639d2bf52f71836f82ee617312bc,,ok
2026-07-31T00:54:57Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32142&returnto=9396,program_32142,1,httpx,direct_html,200,text/html; charset=UTF-8,0.348,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 6565, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 16, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,46278,2b0722654200da2df072d79bbc5909c0151a745729a785a4e0d66746bb0909d9,,ok
2026-07-31T00:54:59Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32143&returnto=9396,program_32143,1,httpx,direct_html,200,text/html; charset=UTF-8,0.264,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 5663, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 12, ""requirement_signal_count"": 4, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,47201,d8a1b6e18e247067d9f52f6cfdd9ab21b614ac527a00e6e03bb624bd72880ef7,,ok
2026-07-31T00:55:02Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32144&returnto=9396,program_32144,1,httpx,direct_html,200,text/html; charset=UTF-8,0.776,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 6423, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 16, ""requirement_signal_count"": 4, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,54196,6a0ccf161a8dccd01793fbd8cbdca308009ef1ba1d280874654071a637b62002,,ok
2026-07-31T00:55:04Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32640&returnto=9396,program_32640,1,httpx,direct_html,200,text/html; charset=UTF-8,0.393,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 11501, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 90, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,80553,44f0e05ac6a0eb4ea6e4e56f1e20625d4815e747ee9fa8b006ad99663cc1107d,,ok
2026-07-31T00:55:06Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32920&returnto=9396,program_32920,1,httpx,direct_html,200,text/html; charset=UTF-8,0.254,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 9494, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 2, ""course_code_count"": 60, ""requirement_signal_count"": 4, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,63765,166c5414d5c9c858c903211fc6e75a0258d082c1898da01b349ddd11f7bcfcae,,ok
2026-07-31T00:55:08Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32114&returnto=9396,program_32114,1,httpx,direct_html,200,text/html; charset=UTF-8,0.393,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 5411, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 2, ""course_code_count"": 22, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,51396,5c9c7cb96baebf75ab887930267550aa56b4c69b2329005d97868ce63e853317,,ok
2026-07-31T00:55:10Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32563&returnto=9396,program_32563,1,httpx,direct_html,200,text/html; charset=UTF-8,0.407,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 7372, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 67, ""requirement_signal_count"": 4, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,63629,78d9d73d8b8c873243da02c827a3e306cd42a3f2898fc8ad8f07a4db79eadc3c,,ok
2026-07-31T00:55:12Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32737&returnto=9396,program_32737,1,httpx,direct_html,200,text/html; charset=UTF-8,0.405,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 4631, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 0, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,37760,dbc20956a2d12672cd7487d8982d6f6b88d0878e9c7f76186c74b94804695721,,ok
2026-07-31T00:55:14Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31830&returnto=9396,program_31830,1,httpx,direct_html,200,text/html; charset=UTF-8,0.327,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 14575, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 153, ""requirement_signal_count"": 4, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,99083,be9e13acbf89336fafba34e0d207810fee8b520e49011e2986b23e023e1af2e9,,ok
2026-07-31T00:55:16Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31831&returnto=9396,program_31831,1,httpx,direct_html,200,text/html; charset=UTF-8,0.411,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 6950, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 48, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,58656,22cf58be9a443d9df3f4f3c326ea237b5195efd5e95b20d22ddf1c24280614de,,ok
2026-07-31T00:55:18Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31832&returnto=9396,program_31832,1,httpx,direct_html,200,text/html; charset=UTF-8,0.419,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 6302, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 48, ""requirement_signal_count"": 4, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,55668,4130ad69119e5ce63775a352a6d032cd9ed4b1480e3b270747eec670bc340dfb,,ok
2026-07-31T00:55:19Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=31812&returnto=9396,program_31812,1,httpx,direct_html,200,text/html; charset=UTF-8,0.27,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 5105, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 17, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,47136,a9f26c3be2b00ad0aad9fa755158ef22188179b5645d3db2309f5e9faf286013,,ok
2026-07-31T00:55:22Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32230&returnto=9396,program_32230,1,httpx,direct_html,200,text/html; charset=UTF-8,0.335,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 11609, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 2, ""course_code_count"": 71, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,75795,96b61d866d315e04b67b3421a89e46b61e0d3918884a4cc0de255e52575e2bd5,,ok
2026-07-31T00:55:24Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32429&returnto=9396,program_32429,1,httpx,direct_html,200,text/html; charset=UTF-8,0.481,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 7868, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 39, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,62916,dfd7acbefadfc3df134decb4add82b0e6b926462bdf9020929436844382e87d0,,ok
2026-07-31T00:55:26Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32448&returnto=9396,program_32448,1,httpx,direct_html,200,text/html; charset=UTF-8,0.394,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 4808, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 26, ""requirement_signal_count"": 4, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,45930,2c5adcd5269e4fb86c5b74d9a40d8aab471fdfb57785fa15f5f914d16c9f9d37,,ok
2026-07-31T00:55:28Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32519&returnto=9396,program_32519,1,httpx,direct_html,200,text/html; charset=UTF-8,0.407,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 8726, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 69, ""requirement_signal_count"": 4, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,67079,9941879c8af100c1a367285ff4d5aa6f27a7afb5b21add6bd6fd52f884bbe680,,ok
2026-07-31T00:55:30Z,https://catalogue.usc.edu/preview_program.php?catoid=22&poid=32938&returnto=9396,program_32938,1,httpx,direct_html,200,text/html; charset=UTF-8,0.417,"{""kind"": ""program_page"", ""challenge_detected"": false, ""visible_text_chars"": 7733, ""catalogue_title_found"": true, ""catalogue_year_seen"": ""2026-2027"", ""program_link_count"": 1, ""course_code_count"": 38, ""requirement_signal_count"": 5, ""program_title_present"": true, ""ok_reason"": ""title + requirement content""}",0,56417,bd954f9403b62352cdab1ae193f912023897daec4ecc6ee6a213983a1d4a03f8,,ok
